Time,ID,Event name,Description,Section
"24 February 2023, 9:33 AM",156064,Course module viewed,The user with id '156064' viewed the 'quiz' activity with course module id '2831875'.,
"24 February 2023, 9:33 AM",156064,Course viewed,The user with id '156064' viewed the section number '13' of the course with id '39000'.,13
"24 February 2023, 9:30 AM",156064,Course viewed,The user with id '156064' viewed the course with id '39000'.,
"24 February 2023, 8:40 AM",154230,Course viewed,The user with id '154230' viewed the course with id '39000'.,
"23 February 2023, 11:07 PM",143961,Course viewed,The user with id '143961' viewed the section number '35' of the course with id '39000'.,35
"23 February 2023, 11:07 PM",143961,Course viewed,The user with id '143961' viewed the section number '1' of the course with id '39000'.,1
"23 February 2023, 11:07 PM",143961,Course viewed,The user with id '143961' viewed the course with id '39000'.,
"23 February 2023, 11:06 PM",143961,Course module viewed,The user with id '143961' viewed the 'feedback' activity with course module id '2854667'.,
"23 February 2023, 11:06 PM",143961,,,
"23 February 2023, 11:06 PM",143961,Course module viewed,The user with id '143961' viewed the 'resource' activity with course module id '2754192'.,
"23 February 2023, 11:05 PM",143961,Course viewed,The user with id '143961' viewed the section number '1' of the course with id '39000'.,1
"23 February 2023, 11:05 PM",143961,Course viewed,The user with id '143961' viewed the section number '31' of the course with id '39000'.,31
"23 February 2023, 11:05 PM",143961,Course viewed,The user with id '143961' viewed the course with id '39000'.,
"23 February 2023, 11:05 PM",143961,Course module viewed,The user with id '143961' viewed the 'quiz' activity with course module id '2832342'.,
"23 February 2023, 11:04 PM",#VALUE!,Quiz attempt reviewed,The user with id '143961' has had their attempt with id '2996889' reviewed by the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt summary viewed,The user with id '143961' has viewed the summary for the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '24' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '23' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '22' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '21' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '20' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '19' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '18' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '17' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '16' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '15' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '14' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '13' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '12' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '11' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '10' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '9' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '8' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '7' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '6' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '5' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '4' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '3' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '2' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '1' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '1' of the attempt with id '2996889' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:04 PM",143961,Course module viewed,The user with id '143961' viewed the 'quiz' activity with course module id '2832342'.,
"23 February 2023, 11:03 PM",#VALUE!,Quiz attempt reviewed,The user with id '143961' has had their attempt with id '2996887' reviewed by the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:03 PM", 143961 has,Quiz attempt summary viewed,The user with id '143961' has viewed the summary for the attempt with id '2996887' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:03 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '24' of the attempt with id '2996887' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:03 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '23' of the attempt with id '2996887' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:03 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '22' of the attempt with id '2996887' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:03 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '21' of the attempt with id '2996887' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:03 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '20' of the attempt with id '2996887' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:03 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '19' of the attempt with id '2996887' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:03 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '18' of the attempt with id '2996887' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
"23 February 2023, 11:03 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '17' of the attempt with id '2996887' belonging to the user with id '143961' for the quiz with course module id '2832342'.,
